Law Id,State,Title,Text,Enacted Date,Amended Date,Recent?,Sequence Number,Type,Agency,Significant Update Date,Expired Date,Archived Date,Repealed Date,Topic,Technology Categories,Incentive Categories,Regulation Categories,User Categories,References
12803,SC,Electric Vehicle (EV) Infrastructure Support,"South Carolina utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) stations connecting major highway systems from the Atlantic Coast
to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC sites. For more
information, including a list of participating utilities and states, see
the [NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 16:19:44 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12804,SD,Electric Vehicle (EV) Infrastructure Support,"South Dakota utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) stations connecting major highway systems from the Atlantic Coast
to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC sites. For more
information, including a list of participating utilities and states, see
the [NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 16:26:45 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12805,TN,Electric Vehicle (EV) Infrastructure Support,"Tennessee utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) stations connecting major highway systems from the Atlantic Coast
to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC sites. For more
information, including a list of participating utilities and states, see
the [NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 16:27:59 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12806,TX,Electric Vehicle (EV) Infrastructure Support,"Texas utilities joined the National Electric Highway Coalition (NEHC),
committing to create a network of direct current fast charging (DCFC)
stations connecting major highway systems from the Atlantic Coast to the
Pacific of the United States. NEHC utility members agree to ensure
efficient and effective fast charging deployment plans that enable long
distance EV travel, avoiding duplication among coalition utilities, and
complement existing corridor DCFC sites. For more information, including
a list of participating utilities and states, see the
[NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 16:28:45 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12807,UT,Electric Vehicle (EV) Infrastructure Support,"Utah utilities joined the National Electric Highway Coalition (NEHC),
committing to create a network of direct current fast charging (DCFC)
charging stations connecting major highway systems from the Atlantic
Coast to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC sites. For more
information, including a list of participating utilities and states, see
the [NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 16:29:22 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12808,VA,Electric Vehicle (EV) Infrastructure Support,"Virginia utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) stations connecting major highway systems from the Atlantic Coast
to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC charging sites. For
more information, including a list of participating utilities and
states, see the
[NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 16:30:04 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12809,WA,Electric Vehicle (EV) Infrastructure Support,"Washington utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) charging stations connecting major highway systems from the
Atlantic Coast to the Pacific of the United States. NEHC utility members
agree to ensure efficient and effective fast charging deployment plans
that enable long distance EV travel, avoiding duplication among
coalition utilities, and complement existing corridor DCFC sites. For
more information, including a list of participating utilities and
states, see the
[NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 16:30:44 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12810,WV,Electric Vehicle (EV) Infrastructure Support,"West Virginia utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) stations connecting major highway systems from the Atlantic Coast
to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC sites. For more
information, including a list of participating utilities and states, see
the [NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,105,Utility/Private Incentives,"",2022-01-04 16:31:24 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12811,WI,Electric Vehicle (EV) Infrastructure Support,"Wisconsin utilities joined the National Electric Highway Coalition
(NEHC), committing to create a network of direct current fast charging
(DCFC) stations connecting major highway systems from the Atlantic Coast
to the Pacific of the United States. NEHC utility members agree to
ensure efficient and effective fast charging deployment plans that
enable long distance EV travel, avoiding duplication among coalition
utilities, and complement existing corridor DCFC sites. For more
information, including a list of participating utilities and states, see
the [NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,190,Utility/Private Incentives,"",2022-01-04 16:32:40 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12812,WY,Electric Vehicle (EV) Infrastructure Support,"Wyoming utilities joined the National Electric Highway Coalition (NEHC),
committing to create a network of direct current fast charging (DCFC)
stations connecting major highway systems from the Atlantic Coast to the
Pacific of the United States. NEHC utility members agree to ensure
efficient and effective fast charging deployment plans that enable long
distance EV travel, avoiding duplication among coalition utilities, and
complement existing corridor DCFC sites. For more information, including
a list of participating utilities and states, see the
[NEHC](https://www.eei.org/issuesandpolicy/Pages/NEHC.aspx) website.
",,,false,90,Utility/Private Incentives,"",2022-01-04 16:33:19 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|AFP|IND,""
12826,CA,Electric Vehicle (EV) and EV Charging Station Rebates - Central Coast Community Energy (CCCE),"CCCE offers rebates of up to \$4,000 to residential, commercial, and
public agency customers for the purchase of new or pre-owned EVs or
electric motorcycles. CCCE also offers a rebate of up to \$10,000 for
Level 2 EV charging stations installed at homes or workplaces. For more
information, see the CCCE [Electrify Your
Ride](https://3cenergy.org/rebates/electrify-your-ride-residential/)
website.
",,,false,128,Utility/Private Incentives,"",2022-01-14 16:14:16 UTC,,,,"",ELEC|OTHER|PHEV,RBATE,"",FLEET|GOV|OTHER|IND,""
12829,NC,Zero Emission Vehicle (ZEV) Deployment and Emissions Reductions Goals,"North Carolina established the following goals to reduce statewide
greenhouse (GHG) emissions:

-   GHG emissions must be at least 50% below 2005 levels by 2030;
-   Achieve net-zero emissions by 2050;
-   Register at least 1,250,000 ZEVs by 2030; and,
-   Increase the share of new passenger vehicle sales to 50% ZEVs
    by 2030.

To meet these goals, the North Carolina Policy Office must conduct a GHG
emission analysis by January 8, 2023, that evaluates potential pathways
for achieving net-zero GHG emissions across the state by 2050 and
interim targets.

(Reference [Executive Order 246, 2022](https://governor.nc.gov/news/executive-orders))",2022-01-07 00:00:00 UTC,,false,35,Laws and Regulations,"",2022-02-11 19:51:15 UTC,,,,"",ELEC|HY,"",AIRQEMISSIONS,MAN|IND,https://governor.nc.gov/news/executive-orders
12832,NJ,Electric Vehicle (EV) and EV Charging Station Rebate,"The New Jersey Board of Public Utilities' (NJBPU) Charge Up New Jersey
program offers point-of-sale rebates to New Jersey residents for the
purchase or lease of a new light-duty EV. Rebates vary based on vehicle
purchase price and the vehicle's U.S. Environmental Protection Agency
(EPA) rated all-electric range. Rebates are available in the following
amounts:

::: {data-align=""center""}
  Purchase Price         Rebate Amount
  ---------------------- --------------------------------------------------------------
  \$45,000 to \$55,000   \$25 per mile of EPA rated all-electric range, up to \$2,000
  Less than \$45,000     \$25 per mile of EPA rated all-electric range, up to \$4,000
:::

The NJBPU also offers residents a \$250 rebate for the purchase of an
eligible Level 2 EV charger through the Charge Up Residential Charger
Program. For more information, including eligibility requirements and
funding availability, see the NJBPU [EV Incentive
Program](https://njcleanenergy.com/residential/programs/electric-vehicle-incentive-programs)
and [Charge Up New Jersey](https://chargeup.njcleanenergy.com/) website.

(Reference [New Jersey Statutes 48:25-1 through 48:25-8](http://www.njleg.state.nj.us/))",,,false,6,State Incentives,"",2022-03-07 21:07:03 UTC,,,,"",ELEC|PHEV,OTHER,"",IND,http://www.njleg.state.nj.us/
12835,NJ,Electric Vehicle (EV) Charging Station Rebates - Atlantic City Electric (ACE),"ACE offers make-ready rebates to residential, multi-unit dwelling (MUD),
commercial, and fleet customers for the installation of Level 2 EV
charging stations. Additionally, make-ready rebates are available for
publicly accessible Level 2 and direct current fast charging (DCFC)
stations. Rebates are available in the following amounts:

<div>

  Location Type   EV Charging Station Type   Maximum Rebate Amount                                              Maximum Number of Eligible EV Charging Stations or Ports per Location
  --------------- -------------------------- ------------------------------------------------------------------ -----------------------------------------------------------------------
  Residential     Level 2                    \$1,000 per EV Charging Station; up to 50% of the eligible costs   1 EV Charging Station
  MUD             Level 2                    \$5,000 per port; up to 75% of eligible costs                      10 ports
  Workplace       Level 2                    \$4,500 per port; up to 50% of eligible costs                      10 ports
  Fleets          Level 2                    \$2,500 per port; up to 50% of eligible costs                      10 ports
  Public          Level 2                    \$4,500 per port; up to 50% of eligible costs                      2 ports
  Public          DCFC Station               \$60,000 per port; up to 90% of eligible costs                     2 ports

</div>

MUD customers in overburdened communities are eligible for an increased
rebate of up to \$6,700 per port. Eligible applicants may receive a
maximum of 10 rebates per location. For more information, including
eligibility requirements and overburdened community locations, see the
ACE
[Evsmart](https://www.atlanticcityelectric.com/SmartEnergy/InnovationAndTechnology/Pages/ElectricVehicleProgram.aspx)
website.
",2021-02-17 00:00:00 UTC,,false,15,Utility/Private Incentives,"",2022-03-10 21:54:36 UTC,2026-12-31 00:00:00 UTC,,,"",ELEC|PHEV,RBATE,"",STATION|MUD|OTHER|IND,""
12837,TX,Seaport and Rail Yard Emissions Reduction Grants,"The Texas Commission on Environmental Quality (TCEQ) administers the
Seaport and Rail Yard Areas Emissions Reduction Program (Program) as
part of the Texas Emissions Reduction Plan (TERP). The Program provides
grants to eligible entities to replace, repower, or purchase drayage and
cargo handling equipment, Eligible projects include heavy-duty on-road
vehicles with a gross vehicle weight rating over 26,000 pounds, off-road
yard trucks, and other cargo handling equipment. Eligible engines or
motors must be powered by electricity or meet federal emissions
standards and reduce nitrogen oxide emissions by at least 25% compared
to the engine being replaced. For more information, including current
application periods, see the TCEQ
[TERP](https://www.tceq.texas.gov/airquality/terp/programs) website.

(Reference [Texas Statutes, Health and Safety Code 386 Subchapter D-1](http://www.statutes.legis.state.tx.us))",2022-03-01 00:00:00 UTC,,false,5,State Incentives,"",2022-03-11 13:58:00 UTC,,,,"",AFTMKTCONV|BIOD|ELEC|EFFEC|NG|PHEV|LPG,GNT,"",FLEET|GOV|IND,http://www.statutes.legis.state.tx.us
12840,CT,Residential Electric Vehicle (EV) Charging Station Rebate - Eversource,"Eversource offers residential customers a rebate of up to \$1,000 for
the purchase and installation of a qualified Level 2 EV charging
station. For more information, see the [Eversource Charging Station
Rebates](https://www.eversource.com/content/ct-c/residential/save-money-energy/clean-energy-options/electric-vehicles/charging-station-rebates)
website.
",,,false,38,Utility/Private Incentives,"",2022-03-11 17:20:00 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,https://www.eversource.com/content/ct-c/residential/save-money-energy/clean-energy-options/electric-vehicles/charging-station-rebates
12841,CO,Electric Vehicle (EV) Rebate - Xcel Energy,"Xcel Energy offers income-qualified residential customers a \$3,000
rebate for the purchase or lease of a pre-owned EV, and a \$5,500 rebate
for the purchase or lease of a new EV. Income-qualified residents are
households with income levels equal to or below 60% of the Colorado's
median income that are currently enrolled in one of Colorado's financial
assistance programs such as the Low-Income Energy Assistance Program
(LEAP). Eligible EVs must be purchased or leased from a Colorado
dealership. For more information, see the Xcel Energy [EV
Rebate](https://ev.xcelenergy.com/ev-rebate-co) website.
",,,false,100,Utility/Private Incentives,"",2022-03-11 21:47:21 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12842,NV,Electric Vehicle (EV) Rebate - Nevada Energy (NV Energy),"NV Energy offers low-income customers a \$2,500 rebate for the purchase
of a new or used EV. Eligible low-income customers are households with
income levels equal to or below 200% of the federal poverty line.
Rebates are awarded on a first-come, first-served basis. For more
information, see the NV Energy [Electric
Vehicles](https://www.nvenergy.com/account-services/energy-pricing-plans/electric-vehicle)
website.
",,,false,66,Utility/Private Incentives,"",2022-03-11 23:12:20 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12843,NV,Residential Electric Vehicle (EV) Charging Station Rebate - Nevada Energy (NV Energy),"NV Energy offers residential customers a rebate of up to \$500 for the
purchase of a Level 2 EV charging station. Rebates are awarded on a
first-come, first-served basis. For more information, see the NV Energy
[Electric
Vehicles](https://www.nvenergy.com/account-services/energy-pricing-plans/electric-vehicle)
website.
",,,false,67,Utility/Private Incentives,"",2022-03-11 23:18:09 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12851,FL,Residential Electric Vehicle (EV) Charging Station Charging Rebate - JEA,"Jacksonville Electric Authority (JEA) offers residential customers with
Level 2 EV charging station an incentive of up to \$7 per month to
encourage EV charging station use during off-peak hours. For more
information, including program terms and conditions, see the JEA [Drive
Electric Charging Rebate
Program](https://www.jeadriveelectric.com/#evchargingrebate) website.
",,,false,37,Utility/Private Incentives,"",2022-04-08 13:50:34 UTC,,,,"",ELEC|PHEV,OTHER,"",STATION|IND,""
12853,UT,Residential Electric Vehicle (EV) Charging Station Rebate – Rocky Mountain Power,"Rocky Mountain Power offers residential customers a rebate of up to
\$200 for the purchase and installation of a Level 2 EV charging
station. Customers may receive one Level 2 rebate per EV owned. For more
information, see the Rocky Mountain Power [Utah EV
Incentives](https://www.rockymountainpower.net/savings-energy-choices/electric-vehicles.html)
website.
",,,false,35,Utility/Private Incentives,"",2022-04-08 15:39:50 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12854,IN,Electric Vehicle (EV) Charging Station Rebate – Applied Energy Services (AES) Indiana,"AES Indiana offers residential customers a \$250 rebate for the purchase
of a new Level 2 EV charging station. Customers must enroll in a managed
charging program. For more information, including a list of eligible EV
charging stations, see the AES Indiana [EV Managed Charging
Program](https://aesindianamarketplace.com/evchargerdr.html) website.
",,,false,85,Utility/Private Incentives,"",2022-04-08 17:23:38 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12861,WA,Electric Vehicle (EV) Time-Of-Use (TOU) Rate – Pacific Power ,"Pacific Power offers residential, commercial, and irrigation customers a
TOU rate for charging EVs. For more information, including pricing and
eligibility, visit the Pacific Power
[TOU](https://www.pacificpower.net/savings-energy-choices/time-of-use.html)
website.
",,,false,69,Utility/Private Incentives,"",2022-04-11 16:18:16 UTC,,,,"",ELEC|PHEV,TOU,"",AFP|FLEET|MUD|IND,""
12863,WA,Electric Vehicle (EV) Rebate – Snohomish Public Utility District (PUD),"Snohomish PUD offers residential customers a \$200 rebate, in the form
of a bill credit, for the purchase or lease of a new or used EV. For
more information, see the Snohomish PUD
[EV](https://www.snopud.com/save-energy/electric-vehicles/residential/tax-credits-rebates/)
website.
",2022-04-11 00:00:00 UTC,,false,76,Utility/Private Incentives,"",2022-04-11 16:37:55 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12865,NM,Residential Electric Vehicle (EV) Charging Station Rebates – El Paso Electric (EPE),"EPE offers residential customers a \$500 rebate to purchase a qualified
Level 2 EV charging stations and a \$2,300 rebate for low-income
customers to purchase and install a qualified Level 2 EV charging
station. Low-income customers are households with income equal to or
less than 200% of the federal poverty level. Eligible Level 2 EV
charging stations must be ENERGY STAR certified, networked, and have
Wi-Fi or cellular capabilities. For more information, see the EPE
[Residential
Programs](https://www.epelectric.com/renewables-tech/electric-vehicles/transportation-electrification-plan/residential-programs)
website.
",,,false,25,Utility/Private Incentives,"",2022-04-11 17:36:51 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12866,WA,Electric Transportation Transition Study,"The Joint Transportation Committee (Committee) must study opportunities
for high-consumption fuel users (users) to adopt electric vehicles (EVs)
and make recommendations to the Committees and governor by July 1, 2023.
The Committee must investigate and determine the following:

Number of users that could utilize EVs for a high percentage of their
driving needs;

Fuel savings and gallons of fuel displaced if users switch to EVs;

User attitudes and perceptions of EVs; and,

Policies and messages that encourage EV adoption.

(Reference [Senate Bill 5689, 2022](https://apps.leg.wa.gov/billinfo/))",2022-03-25 00:00:00 UTC,,false,215,Laws and Regulations,"",2022-04-11 17:37:54 UTC,,,,"",ELEC|PHEV,"",AIRQEMISSIONS,FLEET|GOV|IND,https://apps.leg.wa.gov/billinfo/|https://apps.leg.wa.gov/billinfo/
12870,WA,Support for Electric Vehicle (EV) and Infrastructure Deployment,"The Washington State Department of Commerce and the Washington State
Department of Transportation must establish an interagency EV
coordinating council (Council) to advance transportation
electrification. The Council must:

-   Develop a state-wide transportation electrification strategy;
-   Identify electric vehicle infrastructure grant-related funding;
-   Coordinate grant funding criteria across agency grant programs;
-   Develop a robust public and private outreach plan that includes
    engaging with community organizers and local governments;
-   Create an industry EV advisory committee;
-   Ensure the new strategies and programs benefit underserved
    communities; and,
-   Provide an annual report to legislature committees summarizing EV
    implementation progress, gaps, and resource needs.

(Reference [House Bill 1853, 2023](https://apps.leg.wa.gov/billinfo/) and [Revised Code of Washington 43.392.040, 43.392.030](https://apps.leg.wa.gov/rcw/))",2022-03-25 00:00:00 UTC,,false,225,Laws and Regulations,"",2022-04-11 17:47:48 UTC,,,,"",ELEC|PHEV,"",AIRQEMISSIONS,STATION|FLEET|GOV|MUD|IND,https://apps.leg.wa.gov/billinfo/|https://apps.leg.wa.gov/rcw/
12871,NM,Electric Vehicle (EV) Time-Of-Use (TOU) Rates – El Paso Electric (EPE),"EPE offers a TOU rate to commercial and residential customers that own
or lease EVs. Eligible customers must be able to separately meter
electricity used for EV charging. For more information, see the EPE [EV
Rates](https://www.epelectric.com/renewables-tech/electric-vehicles/transportation-electrification-plan/ev-rates)
website.
",,,false,30,Utility/Private Incentives,"",2022-04-11 17:49:46 UTC,,,,"",ELEC|PHEV,TOU,"",FLEET|IND,""
12873,WA,Electric Vehicle (EV) Deployment Goal,"All light-duty vehicles sold, purchased, or registered in Washington
state must be EVs by model year 2030. The Interagency EV Coordinating
Council must develop a plan for achieving this goal by December 31,
2022.

(Reference [Senate Bill 5974, 2022](https://apps.leg.wa.gov/billinfo/))",2022-03-25 00:00:00 UTC,,false,212,Laws and Regulations,"",2022-04-11 17:57:38 UTC,,,,"",ELEC|PHEV,"",AIRQEMISSIONS,FLEET|GOV|IND,https://apps.leg.wa.gov/billinfo/|https://apps.leg.wa.gov/rcw/
12874,WA,Electric Vehicle (EV) Charging Station Policies for Multi-Unit Dwellings,"A common interest development, including a community apartment,
condominium, and cooperative development, may not prohibit or restrict
the installation or use of EV charging stations. These entities may put
reasonable restrictions on EV charging stations, but the policies may
not discourage or add obstacles to the use of EV charging stations. The
EV charging station installer must obtain appropriate approvals from the
common interest development association, comply with applicable
architectural standards, engage a licensed installation contractor,
provide a certificate of insurance, register the EV charging station
with the association, meet health and building standards, and pay for
the electricity usage, maintenance, and other costs associated with the
EV charging station until it is removed by the homeowner.

(Reference [Revised Code of Washington 46.32-46.39, 64.32, 64.90](https://apps.leg.wa.gov/rcw/))",2022-03-11 00:00:00 UTC,,false,234,Laws and Regulations,"",2022-04-11 18:01:30 UTC,,,,"",ELEC|PHEV,"",AIRQEMISSIONS,FLEET|MUD|IND,https://apps.leg.wa.gov/rcw/
12876,WA,Electric Vehicle (EV) Charging Station Community Grant Program Authorization,"The Washington State Department of Transportation (WSDOT) is authorized
to establish a grant program for local governments, federally recognized
tribal governments, or utilities to deploy EV charging stations in rural
areas, office buildings, multi-unit dwellings, ports, schools and school
districts, and state and local government offices. Preference will be
given to direct current fast charging (DCFC) projects.

(Reference [Senate Bill 5693, 2022](https://apps.leg.wa.gov/billinfo/) and [Revised Code of Washington 42.330.101 and 42.330.102](https://apps.leg.wa.gov/rcw/))",2022-03-31 00:00:00 UTC,,false,240,Laws and Regulations,"",2022-04-11 18:05:05 UTC,,,,"",ELEC|PHEV,"",AIRQEMISSIONS,STATION|FLEET|GOV|MUD|IND|TRIBAL,https://apps.leg.wa.gov/billinfo/|https://apps.leg.wa.gov/rcw/|https://apps.leg.wa.gov/billinfo/
12877,VA,Electric Vehicle (EV) Charging Bill Credit – Rappahannock Electric Cooperative (REC),"REC offers a monthly \$7 bill credit to residential customers that
enroll in a time-of-use charging pilot program. To be eligible,
participants must schedule their EV to charge during off-peak hours.
Enrollment is limited to 200 participants and is on a first-come,
first-served basis. For more information, see the REC [EV Pilot
Program](https://myrec.coop/EVPilot) website.
",,,false,40,Utility/Private Incentives,"",2022-05-04 13:42:13 UTC,,,,"",ELEC,OTHER|TOU,"",IND,""
12892,VA,Electric Vehicle (EV) Rebate Authorization,"The Virginia Department of Mines, Minerals, and Energy is authorized to
administer a rebate program for the purchase of a new or used EV.
Rebates may not exceed \$2,500. An additional rebate of \$2,000 must be
available for residents whose annual household income does not exceed
300% of current poverty guidelines. Eligible used vehicles may not have
a purchase price of more than \$25,000.

(Reference [Virginia Code 45.2-1725 and 67-1900 through 67-1907](https://law.lis.virginia.gov/vacode/))",2021-03-31 00:00:00 UTC,,false,10,Laws and Regulations,"",2022-05-13 17:36:41 UTC,,,,"",ELEC|PHEV,"",OTHER,IND,https://lis.virginia.gov/000/sab.htm|https://law.lis.virginia.gov/vacode/
12893,VA,Electric Vehicle (EV) Parking Space Regulation,"Any vehicle that is not actively charging may not park in a designated
EV charging parking space. The penalty for violation is up to \$25.
Local governments may issue an additional penalty of up to \$25.

(Reference [Virginia Code 46.2-1219.3](https://lis.virginia.gov/000/sab.htm))",2022-04-27 00:00:00 UTC,,false,15,Laws and Regulations,"",2022-05-13 17:38:48 UTC,,,,"",ELEC|PHEV,"",OTHER,IND,https://lis.virginia.gov/000/sab.htm|https://lis.virginia.gov/000/sab.htm
12898,MO,Electric Vehicle (EV) Charging Station Rebate – Evergy,"Evergy offers a \$500 rebate for the purchase and installation of a
Level 2 EV charging station to qualified residential customers that
purchase or lease an EV and enroll in a [time-of-use
rate](https://www.evergy.com/manage-account/rate-information-link/plan-options/time-of-use-plan-authentication).
For more information, see the Evergy [EV Charging
Rebate](https://www.evergy.com/ways-to-save/discounts-link/ev-charging)
website.
",2022-05-13 00:00:00 UTC,,false,30,Utility/Private Incentives,"",2022-05-13 18:04:10 UTC,,,,"",ELEC|PHEV,RBATE,"",IND,""
12905,IL,Electric Vehicle (EV) Rebates,"The Illinois Environmental Protection Agency (IEPA) offers rebates to
residents for the purchase or lease of a new or pre-owned EV. Rebates
amounts are available according to the following schedule:

Purchase or Lease Timeframe

Rebate Amount

July 1, 2022 -- June 30, 2026

\$4,000

July 1, 2026 -- June 30, 2027

\$2,000

Beginning July 1, 2028

\$1,500

IEPA also offers rebates of \$1,500 to Illinois residents for the
purchase of a new electric motorcycle after July 1, 2022. EV owners must
apply for the rebate within 90 days of purchasing or leasing and
registering the EV in Illinois. Applicants may only receive one rebate
in a 10-year period. Rebate award amounts may not exceed the purchase
price of the vehicle. Additional restrictions apply. For more
information, see the IEPA [Climate and Equitable Jobs
Act](https://www2.illinois.gov/epa/topics/ceja/Pages/default.aspx)
website.

(Reference [Public Act 102-0662](https://www.ilga.gov/legislation/publicacts/default.asp))",2021-09-15 00:00:00 UTC,,false,15,State Incentives,"",2022-06-14 14:50:43 UTC,,,,"",ELEC,RBATE,"",IND,https://www.ilga.gov/legislation/publicacts/default.asp
12936,MS,Residential Electric Vehicle (EV) and EV Charging Station Rebate – Mississippi Power,"Mississippi Power offers residential customers rebates for new, leased,
or pre-owned EVs. Rebates are available in the following amounts:

  Vehicle Type                             Condition   Amount
  ---------------------------------------- ----------- ---------
  All-electric vehicle                     New         \$1,250
  All-electric vehicle                     Leased      \$1,000
  All-electric vehicle                     Pre-Owned   \$750
  Plug-in hybrid electric vehicle (PHEV)   New         \$750
  PHEV                                     Leased      \$500
  PHEV                                     Pre-Owned   \$500

Mississippi Power also offers a rebate of up to \$250 for Level 2 EV
charging stations. For more information, including terms and conditions,
see the Mississippi Power
[EVs](https://www.mississippipower.com/residential/products-and-services/electric-vehicles.html)
website.
",,,false,67,Utility/Private Incentives,"",2022-06-10 15:12:28 UTC,,,,"",ELEC|PHEV,RBATE,"",STATION|IND,""
12940,MD,Electric Vehicle (EV) Charging Station Rebate and Time-Of-Use (TOU) Rate – Delmarva Power,"Delmarva Power offers residential customers a rebate of up to 50% of the
cost to purchase and install an eligible Level 2 EV charging station
through the Plug-In Vehicle (PIV) Managed Charger Program. Delmarva
Power also offers a TOU rate to residential customers who own an EV.
Customers that participate in the PIV Managed Charger Program are
automatically enrolled in the EV TOU rate. A maximum of 100 customers
may participate in the PIV Managed Charger Program and applications are
reviewed on a first-come, first-served basis. Additional terms and
conditions apply. For more information, including qualifying Level 2 EV
chargers and how to apply, see the Delmarva Power [PIV Managed Charger
Program](https://www.delmarva.com/SmartEnergy/InnovationTechnology/Pages/PIVManagedChargerProgram.aspx)
website.
",,,false,48,Utility/Private Incentives,"",2022-06-13 12:58:56 UTC,,,,"",ELEC|PHEV,RBATE|TOU,"",IND,""
12944,MD,Electric Vehicle (EV) Parking Space Regulation,"Beginning October 1, 2022, individuals may not stop, stand, or park a
vehicle in a designated EV charging space unless it is an EV that is
actively charging. Violators may be subject to a fine of \$100.

EV charging spaces must have signage that indicates the charging space
is only for EV charging, day or time restrictions, states maximum
violation fine, and is consistent with design and placement
specifications in the Manual on Uniform Traffic Control Devices for
Streets and Highways. EV charging spaces count toward the total minimum
parking space requirements for zoning and parking laws.

(Reference [Maryland Statutes, Transportation Code 11-145.1 and 21-1003.2](https://mgaleg.maryland.gov/mgawebsite/))",,,false,125,Laws and Regulations,"",2022-06-13 13:46:56 UTC,,,,"",ELEC|PHEV,"",OTHER,STATION|OTHER|IND,https://mgaleg.maryland.gov/mgawebsite/|https://mgaleg.maryland.gov/mgawebsite/|https://mgaleg.maryland.gov/mgawebsite/
12945,DC,Resident Electric Vehicle (EV) Curbside Charging Authorization and Guidance,"District of Columbia residents that own or lease EVs may utilize
curbside charging if they do not have designated off-street parking.
Residents are not required to obtain a public space permit for curbside
charging but they must follow the District of Columbia Department of
Transportation's (DDOT) [EV Charging Cord Guidance for Crossing the
Public
Right-Of-Way](https://ddot.dc.gov/sites/default/files/dc/sites/ddot/Admin%20Issuance%20EV%20Charging%20Guidance.pdf).
Equipment may be confiscated if residents do not comply. For more
information, see the DDOT [EV Charging Station
Program](https://ddot.dc.gov/page/electric-vehicle-charging-station-program)
website.
",,,false,70,Laws and Regulations,"",2022-06-13 13:52:41 UTC,,,,"",ELEC|PHEV,"",OTHER,IND,""
