"answerCount","creationTime","id","originalTitle","qid","title","url"
"295","2012-11-14T14:15:53.057Z","UXVlc3Rpb25AMDo4NDUxMTY=","{""sections"": [{""spans"": [{""text"": ""If every state of the USA declared war against each other, which would win?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","845116","If every state of the USA declared war against each other, which would win?","https://www.quora.com/If-every-state-of-the-USA-declared-war-against-each-other-which-would-win"
"174","2018-06-02T10:29:57.639Z","UXVlc3Rpb25AMDoyOTAyNzI5Mg==","{""sections"": [{""spans"": [{""text"": ""What are the effects of the US-China trade war to the world?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","29027292","What are the effects of the US-China trade war to the world?","https://www.quora.com/What-are-the-effects-of-the-US-China-trade-war-to-the-world"
"88","2010-07-10T01:48:22.296Z","UXVlc3Rpb25AMDo0MzAzNg==","{""sections"": [{""spans"": [{""text"": ""What are the most tragic or brutal things that the US government has done?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","43036","What are the most tragic or brutal things that the US government has done?","https://www.quora.com/What-are-the-most-tragic-or-brutal-things-that-the-US-government-has-done"
"61","2013-09-18T05:16:26.295Z","UXVlc3Rpb25AMDoxMzM5MjEx","{""sections"": [{""spans"": [{""text"": ""What are the best MS in Data Science/Analytics Programs in the US?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","1339211","What are the best MS in Data Science/Analytics Programs in the US?","https://www.quora.com/What-are-the-best-MS-in-Data-Science-Analytics-Programs-in-the-US"
"227","2018-09-10T07:08:29.326Z","UXVlc3Rpb25AMDozNDExNzM4NA==","{""sections"": [{""spans"": [{""text"": ""If China turns into a democratic country, will the US stop being hostile to China?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","34117384","If China turns into a democratic country, will the US stop being hostile to China?","https://www.quora.com/If-China-turns-into-a-democratic-country-will-the-US-stop-being-hostile-to-China"
"594","2018-09-10T16:42:41.241Z","UXVlc3Rpb25AMDozNDEzODQzMw==","{""sections"": [{""spans"": [{""text"": ""Have you ever had a really bad feeling about a place, and immediately abandoned what you were doing, and got the hell out of there? Tell us about it."", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","34138433","Have you ever had a really bad feeling about a place, and immediately abandoned what you were doing, and got the hell out of there? Tell us about it.","https://www.quora.com/Have-you-ever-had-a-really-bad-feeling-about-a-place-and-immediately-abandoned-what-you-were-doing-and-got-the-hell-out-of-there-Tell-us-about-it"
"162","2013-02-12T16:57:46.808Z","UXVlc3Rpb25AMDo5NzE1MzY=","{""sections"": [{""spans"": [{""text"": ""Will the American economy collapse?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","971536","Will the American economy collapse?","https://www.quora.com/Will-the-American-economy-collapse"
"116","2015-11-19T09:40:54.035Z","UXVlc3Rpb25AMDo1OTE5Njc5","{""sections"": [{""spans"": [{""text"": ""What if oxygen is actually slowly poisonous and it just takes 75\u2013100 years to kill us (free radical theory of aging)?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","5919679","What if oxygen is actually slowly poisonous and it just takes 75–100 years to kill us (free radical theory of aging)?","https://www.quora.com/What-if-oxygen-is-actually-slowly-poisonous-and-it-just-takes-75%E2%80%93100-years-to-kill-us-free-radical-theory-of-aging"
"0","2023-01-21T20:22:35.884Z","UXVlc3Rpb25AMDoxNDk4NDk4MjI=","{""sections"": [{""spans"": [{""text"": ""What is your opinion on the Modi government\u2019s EV (Electric Vehicle) policy in India? Do you think it will be successful or not, and why?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","149849822","What is your opinion on the Modi government’s EV (Electric Vehicle) policy in India? Do you think it will be successful or not, and why?","https://www.quora.com/unanswered/What-is-your-opinion-on-the-Modi-government-s-EV-Electric-Vehicle-policy-in-India-Do-you-think-it-will-be-successful-or-not-and-why"
"0","2023-06-01T14:12:32.712Z","UXVlc3Rpb25AMDoxNjE1Nzc3MzM=","{""sections"": [{""spans"": [{""text"": ""In your opinion, what is the most important factor that will determine the success or failure of a new electric vehicle model on the market?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","161577733","In your opinion, what is the most important factor that will determine the success or failure of a new electric vehicle model on the market?","https://www.quora.com/unanswered/In-your-opinion-what-is-the-most-important-factor-that-will-determine-the-success-or-failure-of-a-new-electric-vehicle-model-on-the-market"
"0","2023-06-13T05:05:23.289Z","UXVlc3Rpb25AMDoxNjI0MDIyOTc=","{""sections"": [{""spans"": [{""text"": ""What is your opinion on the impact of post-Brexit rules on UK electric vehicle production, as highlighted by Vauxhall, Jaguar Land Rover, and Ford?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","162402297","What is your opinion on the impact of post-Brexit rules on UK electric vehicle production, as highlighted by Vauxhall, Jaguar Land Rover, and Ford?","https://www.quora.com/unanswered/What-is-your-opinion-on-the-impact-of-post-Brexit-rules-on-UK-electric-vehicle-production-as-highlighted-by-Vauxhall-Jaguar-Land-Rover-and-Ford"
"0","2023-06-23T17:26:10.726Z","UXVlc3Rpb25AMDoxNjMyMDEzNjU=","{""sections"": [{""spans"": [{""text"": ""What is your opinion on Energy Secretary Jennifer Granholm's push for an all-electric vehicle fleet in the U.S. military by 2030?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","163201365","What is your opinion on Energy Secretary Jennifer Granholm's push for an all-electric vehicle fleet in the U.S. military by 2030?","https://www.quora.com/unanswered/What-is-your-opinion-on-Energy-Secretary-Jennifer-Granholms-push-for-an-all-electric-vehicle-fleet-in-the-U-S-military-by-2030"
"0","2023-04-22T10:01:57.831Z","UXVlc3Rpb25AMDoxNTg5MDUyMzg=","{""sections"": [{""spans"": [{""text"": ""What is your opinion on the Tata Tamo now that the government is pushing for electric vehicles (EVs) with subsidies and tax exemptions?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","158905238","What is your opinion on the Tata Tamo now that the government is pushing for electric vehicles (EVs) with subsidies and tax exemptions?","https://www.quora.com/unanswered/What-is-your-opinion-on-the-Tata-Tamo-now-that-the-government-is-pushing-for-electric-vehicles-EVs-with-subsidies-and-tax-exemptions"
"0","2023-06-02T10:14:08.814Z","UXVlc3Rpb25AMDoxNjE2Mzc2OTY=","{""sections"": [{""spans"": [{""text"": ""In your opinion, what more can be done by governments across advanced economies to increase electric vehicle sales and meet environmental targets?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","161637696","In your opinion, what more can be done by governments across advanced economies to increase electric vehicle sales and meet environmental targets?","https://www.quora.com/unanswered/In-your-opinion-what-more-can-be-done-by-governments-across-advanced-economies-to-increase-electric-vehicle-sales-and-meet-environmental-targets"
"0","2023-06-13T12:54:43.557Z","UXVlc3Rpb25AMDoxNjI0MzAwMTk=","{""sections"": [{""spans"": [{""text"": ""What are people's opinions on Tesla's electric vehicles (EVs)? Do people think that Tesla's EVs are not as good as other EVs in terms of range/price/performance?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","162430019","What are people's opinions on Tesla's electric vehicles (EVs)? Do people think that Tesla's EVs are not as good as other EVs in terms of range/price/performance?","https://www.quora.com/unanswered/What-are-peoples-opinions-on-Teslas-electric-vehicles-EVs-Do-people-think-that-Teslas-EVs-are-not-as-good-as-other-EVs-in-terms-of-range-price-performance"
"0","2023-06-07T01:07:04.986Z","UXVlc3Rpb25AMDoxNjE5NTY5NjY=","{""sections"": [{""spans"": [{""text"": ""What is your opinion on the current state of government incentives for electric vehicles in general, and how does that relate to Lightning eMotors' strategy for selling their electric school buses?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","161956966","What is your opinion on the current state of government incentives for electric vehicles in general, and how does that relate to Lightning eMotors' strategy for selling their electric school buses?","https://www.quora.com/unanswered/What-is-your-opinion-on-the-current-state-of-government-incentives-for-electric-vehicles-in-general-and-how-does-that-relate-to-Lightning-eMotors-strategy-for-selling-their-electric-school-buses"
"0","2022-10-22T16:47:11.242Z","UXVlc3Rpb25AMDoxMzUxMDU3MzE=","{""sections"": [{""spans"": [{""text"": ""What are some disadvantages of owning an electric vehicle (EV) as compared with an internal combustion engine vehicle (ICEV)? What are the advantages of EVs over ICEVs in your opinion?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","135105731","What are some disadvantages of owning an electric vehicle (EV) as compared with an internal combustion engine vehicle (ICEV)? What are the advantages of EVs over ICEVs in your opinion?","https://www.quora.com/unanswered/What-are-some-disadvantages-of-owning-an-electric-vehicle-EV-as-compared-with-an-internal-combustion-engine-vehicle-ICEV-What-are-the-advantages-of-EVs-over-ICEVs-in-your-opinion"
"0","2023-04-19T01:53:47.566Z","UXVlc3Rpb25AMDoxNTg2ODk3MzA=","{""sections"": [{""spans"": [{""text"": ""What is your opinion on BMW's new fully-electric vehicle called \""iX\""? Do you think it is a viable concept or is it just a way for BMW to make money off their existing vehicles?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","158689730","What is your opinion on BMW's new fully-electric vehicle called \","https://www.quora.com/unanswered/What-is-your-opinion-on-BMWs-new-fully-electric-vehicle-called-iX-Do-you-think-it-is-a-viable-concept-or-is-it-just-a-way-for-BMW-to-make-money-off-their-existing-vehicles"
"80","2014-02-20T18:53:43.115Z","UXVlc3Rpb25AMDoxNjUxMTY4","{""sections"": [{""spans"": [{""text"": ""Should the US cater to other languages besides English, even though English has been the language most commonly used in recent US history?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","1651168","Should the US cater to other languages besides English, even though English has been the language most commonly used in recent US history?","https://www.quora.com/Should-the-US-cater-to-other-languages-besides-English-even-though-English-has-been-the-language-most-commonly-used-in-recent-US-history"
"148","2012-09-10T15:07:06.533Z","UXVlc3Rpb25AMDo3Njg3NDM=","{""sections"": [{""spans"": [{""text"": ""How do UK police compare to US police?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","768743","How do UK police compare to US police?","https://www.quora.com/How-do-UK-police-compare-to-US-police"
"328","2016-03-31T18:57:20.422Z","UXVlc3Rpb25AMDo3NTc0Nzc2","{""sections"": [{""spans"": [{""text"": ""Is the U.S. immune to invasion?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","7574776","Is the U.S. immune to invasion?","https://www.quora.com/Is-the-U-S-immune-to-invasion"
"61","2013-11-11T19:36:41.203Z","UXVlc3Rpb25AMDoxNDMyMTU5","{""sections"": [{""spans"": [{""text"": ""What sucks about the US Constitution?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","1432159","What sucks about the US Constitution?","https://www.quora.com/What-sucks-about-the-US-Constitution"
"175","2015-04-27T00:25:26.042Z","UXVlc3Rpb25AMDozODY5ODM0","{""sections"": [{""spans"": [{""text"": ""If I bought an island, could I make it a nation and then declare war on the United States?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","3869834","If I bought an island, could I make it a nation and then declare war on the United States?","https://www.quora.com/If-I-bought-an-island-could-I-make-it-a-nation-and-then-declare-war-on-the-United-States"
"41","2017-08-07T20:21:04.048Z","UXVlc3Rpb25AMDoxNzgxMDU4Mw==","{""sections"": [{""spans"": [{""text"": ""What is the name of the US army base in Syria?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","17810583","What is the name of the US army base in Syria?","https://www.quora.com/What-is-the-name-of-the-US-army-base-in-Syria"
"95","2013-10-07T01:06:03.713Z","UXVlc3Rpb25AMDoxMzcwODIw","{""sections"": [{""spans"": [{""text"": ""Should the US Constitution be reformed?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","1370820","Should the US Constitution be reformed?","https://www.quora.com/Should-the-US-Constitution-be-reformed"
"66","2011-07-02T22:28:52.584Z","UXVlc3Rpb25AMDozNTc0MTk=","{""sections"": [{""spans"": [{""text"": ""Is society conditioning us to think that we have to have a job to get money?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","357419","Is society conditioning us to think that we have to have a job to get money?","https://www.quora.com/Is-society-conditioning-us-to-think-that-we-have-to-have-a-job-to-get-money"
"92","2013-07-30T10:59:06.084Z","UXVlc3Rpb25AMDoxMjUzOTEy","{""sections"": [{""spans"": [{""text"": ""Why are Canada and the US separate nations?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","1253912","Why are Canada and the US separate nations?","https://www.quora.com/Why-are-Canada-and-the-US-separate-nations"
"879","2016-02-24T16:11:59.663Z","UXVlc3Rpb25AMDo3MDk1Mzc4","{""sections"": [{""spans"": [{""text"": ""God: "", ""modifiers"": {}}, {""text"": ""How can a loving God send people to hell?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","7095378","God: How can a loving God send people to hell?","https://www.quora.com/God-How-can-a-loving-God-send-people-to-hell"
"0","2022-12-05T13:15:45.459Z","UXVlc3Rpb25AMDoxNDE3NzYxMTY=","{""sections"": [{""spans"": [{""text"": ""What is your opinion on Tesla Motors (TSLA)? Do you think it is still a good investment, or should you sell it now and invest in other companies that are making electric vehicles (EVs)?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","141776116","What is your opinion on Tesla Motors (TSLA)? Do you think it is still a good investment, or should you sell it now and invest in other companies that are making electric vehicles (EVs)?","https://www.quora.com/unanswered/What-is-your-opinion-on-Tesla-Motors-TSLA-Do-you-think-it-is-still-a-good-investment-or-should-you-sell-it-now-and-invest-in-other-companies-that-are-making-electric-vehicles-EVs"
"0","2022-12-29T02:23:42.164Z","UXVlc3Rpb25AMDoxNDUzOTk2ODA=","{""sections"": [{""spans"": [{""text"": ""What is your opinion on the new electric vehicle (EV) startup company called \""Rivian\""? Do you think it will be successful like Tesla or Fisker, or will it end up like Aptera, Coda, etc.?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","145399680","What is your opinion on the new electric vehicle (EV) startup company called \","https://www.quora.com/unanswered/What-is-your-opinion-on-the-new-electric-vehicle-EV-startup-company-called-Rivian-Do-you-think-it-will-be-successful-like-Tesla-or-Fisker-or-will-it-end-up-like-Aptera-Coda-etc"
"65","2013-10-09T09:48:14.352Z","UXVlc3Rpb25AMDoxMzc0NjM0","{""sections"": [{""spans"": [{""text"": ""What's your opinion about electric cars and hybrid cars?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","1374634","What's your opinion about electric cars and hybrid cars?","https://www.quora.com/Whats-your-opinion-about-electric-cars-and-hybrid-cars"
"2","2018-04-06T17:50:29.428Z","UXVlc3Rpb25AMDoyNjI0MDE4Mg==","{""sections"": [{""spans"": [{""text"": ""If electric and fossil fuel vehicle have the same number, which one is the most destructive to the environment in your opinion? The effect of Lithium mining plus the waste of broken batteries or the exploitation of the oil and the carbon emission?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","26240182","If electric and fossil fuel vehicle have the same number, which one is the most destructive to the environment in your opinion? The effect of Lithium mining plus the waste of broken batteries or the exploitation of the oil and the carbon emission?","https://www.quora.com/If-electric-and-fossil-fuel-vehicle-have-the-same-number-which-one-is-the-most-destructive-to-the-environment-in-your-opinion-The-effect-of-Lithium-mining-plus-the-waste-of-broken-batteries-or-the-exploitation-of"
"2","2022-07-23T21:21:50.649Z","UXVlc3Rpb25AMDoxMjMzMzc2Mzc=","{""sections"": [{""spans"": [{""text"": ""What is your opinion on fuel for vehicles? Is it better to use electric, gas, or hybrid vehicles, and why?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","123337637","What is your opinion on fuel for vehicles? Is it better to use electric, gas, or hybrid vehicles, and why?","https://www.quora.com/What-is-your-opinion-on-fuel-for-vehicles-Is-it-better-to-use-electric-gas-or-hybrid-vehicles-and-why"
"8","2021-01-30T16:30:10.339Z","UXVlc3Rpb25AMDo4NTgxNTU5NA==","{""sections"": [{""spans"": [{""text"": ""What is your honest opinion on your experience of owning a hybrid, plug-in hybrid or all electric automobile? Please include how long you have owned each vehicle, maintenance, fuel expense, etc."", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","85815594","What is your honest opinion on your experience of owning a hybrid, plug-in hybrid or all electric automobile? Please include how long you have owned each vehicle, maintenance, fuel expense, etc.","https://www.quora.com/What-is-your-honest-opinion-on-your-experience-of-owning-a-hybrid-plug-in-hybrid-or-all-electric-automobile-Please-include-how-long-you-have-owned-each-vehicle-maintenance-fuel-expense-etc"
"5","2020-08-06T17:00:11.555Z","UXVlc3Rpb25AMDo3NTkxNzI4MA==","{""sections"": [{""spans"": [{""text"": ""Nowadays, we are shifting from mechanical energy to electrical energy in vehicles. What's your opinion about the future of the automobile industry?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","75917280","Nowadays, we are shifting from mechanical energy to electrical energy in vehicles. What's your opinion about the future of the automobile industry?","https://www.quora.com/Nowadays-we-are-shifting-from-mechanical-energy-to-electrical-energy-in-vehicles-Whats-your-opinion-about-the-future-of-the-automobile-industry"
"4","2019-03-24T10:49:36.630Z","UXVlc3Rpb25AMDo0NDQ5MjM2NQ==","{""sections"": [{""spans"": [{""text"": ""Elon Musk unveiled Tesla's newest vehicle - Tesla Model Y, an electric car with a top speed of up to 150 mph. What's your opinion about it, as Tesla fan?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","44492365","Elon Musk unveiled Tesla's newest vehicle - Tesla Model Y, an electric car with a top speed of up to 150 mph. What's your opinion about it, as Tesla fan?","https://www.quora.com/Elon-Musk-unveiled-Teslas-newest-vehicle-Tesla-Model-Y-an-electric-car-with-a-top-speed-of-up-to-150-mph-Whats-your-opinion-about-it-as-Tesla-fan"
"2","2023-05-20T22:28:24.176Z","UXVlc3Rpb25AMDoxNjA3NjQ5MjM=","{""sections"": [{""spans"": [{""text"": ""In your opinion, what is the future of car culture and enthusiasts in a world moving towards electric and autonomous vehicles?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","160764923","In your opinion, what is the future of car culture and enthusiasts in a world moving towards electric and autonomous vehicles?","https://www.quora.com/In-your-opinion-what-is-the-future-of-car-culture-and-enthusiasts-in-a-world-moving-towards-electric-and-autonomous-vehicles"
"5","2023-02-19T13:42:12.907Z","UXVlc3Rpb25AMDoxNTM5MDcwOTI=","{""sections"": [{""spans"": [{""text"": ""What is your opinion on when California should transition to only allowing zero emission vehicle sales (battery electric or hydrogen fuel cell)?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","153907092","What is your opinion on when California should transition to only allowing zero emission vehicle sales (battery electric or hydrogen fuel cell)?","https://www.quora.com/What-is-your-opinion-on-when-California-should-transition-to-only-allowing-zero-emission-vehicle-sales-battery-electric-or-hydrogen-fuel-cell"
"3","2023-06-19T13:08:02.108Z","UXVlc3Rpb25AMDoxNjI4Nzk4NDQ=","{""sections"": [{""spans"": [{""text"": ""What are your opinions on the Biden Administration's goal of having half of all U.S.-sold vehicles run on electricity by 2030?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","162879844","What are your opinions on the Biden Administration's goal of having half of all U.S.-sold vehicles run on electricity by 2030?","https://www.quora.com/What-are-your-opinions-on-the-Biden-Administrations-goal-of-having-half-of-all-U-S-sold-vehicles-run-on-electricity-by-2030"
"1","2023-04-29T05:39:54.739Z","UXVlc3Rpb25AMDoxNTkzNTE0NTk=","{""sections"": [{""spans"": [{""text"": ""What is your opinion on electric or hydrogen vehicles taking over gasoline powered cars in the future? Why or why not?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","159351459","What is your opinion on electric or hydrogen vehicles taking over gasoline powered cars in the future? Why or why not?","https://www.quora.com/What-is-your-opinion-on-electric-or-hydrogen-vehicles-taking-over-gasoline-powered-cars-in-the-future-Why-or-why-not"
"1","2021-01-30T22:12:12.015Z","UXVlc3Rpb25AMDo4NTgyODUyOQ==","{""sections"": [{""spans"": [{""text"": ""What is your honest opinion on your experience of owning a hybrid, plug-in hybrid or all electric automobile? Please include how long you have owned each vehicle, maintenance, fuel expense, etc."", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","85828529","What is your honest opinion on your experience of owning a hybrid, plug-in hybrid or all electric automobile? Please include how long you have owned each vehicle, maintenance, fuel expense, etc.","https://njasustainabilityplace.quora.com/What-is-your-honest-opinion-on-your-experience-of-owning-a-hybrid-plug-in-hybrid-or-all-electric-automobile-Please-inc"
"2","2023-02-06T05:52:29.077Z","UXVlc3Rpb25AMDoxNTIwOTgyMDU=","{""sections"": [{""spans"": [{""text"": ""Do you like your current vehicle better than an all electric/hybrid car? If yes, what makes it better in your opinion compared to electric/hybrid cars?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","152098205","Do you like your current vehicle better than an all electric/hybrid car? If yes, what makes it better in your opinion compared to electric/hybrid cars?","https://www.quora.com/Do-you-like-your-current-vehicle-better-than-an-all-electric-hybrid-car-If-yes-what-makes-it-better-in-your-opinion-compared-to-electric-hybrid-cars"
"0","2021-01-30T18:31:29.227Z","UXVlc3Rpb25AMDo4NTgyMTE0OQ==","{""sections"": [{""spans"": [{""text"": ""What is your honest opinion on your experience of owning a hybrid, plug-in hybrid or all electric automobile? Please include how long you have owned each vehicle, maintenance, fuel expense, etc."", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","85821149","What is your honest opinion on your experience of owning a hybrid, plug-in hybrid or all electric automobile? Please include how long you have owned each vehicle, maintenance, fuel expense, etc.","https://renewablenews.quora.com/What-is-your-honest-opinion-on-your-experience-of-owning-a-hybrid-plug-in-hybrid-or-all-electric-automobile-Please-inc"
"0","2022-12-13T09:58:29.871Z","UXVlc3Rpb25AMDoxNDMwMjE1Njg=","{""sections"": [{""spans"": [{""text"": ""What is Elon Musk's opinion on the idea of building electric garbage trucks and other large vehicles that run on batteries?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","143021568","What is Elon Musk's opinion on the idea of building electric garbage trucks and other large vehicles that run on batteries?","https://www.quora.com/unanswered/What-is-Elon-Musks-opinion-on-the-idea-of-building-electric-garbage-trucks-and-other-large-vehicles-that-run-on-batteries"
"0","2023-06-22T14:02:23.266Z","UXVlc3Rpb25AMDoxNjMxMTAyOTA=","{""sections"": [{""spans"": [{""text"": ""What is your opinion on Chinese Premier Li Qiang touring a BMW exhibition center focused on electric car development and new energy, as well as autopilot vehicles during his visit to Munich?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","163110290","What is your opinion on Chinese Premier Li Qiang touring a BMW exhibition center focused on electric car development and new energy, as well as autopilot vehicles during his visit to Munich?","https://www.quora.com/unanswered/What-is-your-opinion-on-Chinese-Premier-Li-Qiang-touring-a-BMW-exhibition-center-focused-on-electric-car-development-and-new-energy-as-well-as-autopilot-vehicles-during-his-visit-to-Munich"
"146","2015-01-15T07:29:09.515Z","UXVlc3Rpb25AMDozMDkzMjIw","{""sections"": [{""spans"": [{""text"": ""What are the best job sites to get a job in the US?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","3093220","What are the best job sites to get a job in the US?","https://www.quora.com/What-are-the-best-job-sites-to-get-a-job-in-the-US"
"97","2015-03-23T03:54:04.146Z","UXVlc3Rpb25AMDozNTc4MjM4","{""sections"": [{""spans"": [{""text"": ""What is the most elite force of the US military?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","3578238","What is the most elite force of the US military?","https://www.quora.com/What-is-the-most-elite-force-of-the-US-military"
"800","2015-06-15T11:51:51.516Z","UXVlc3Rpb25AMDo0MzMyNjk3","{""sections"": [{""spans"": [{""text"": ""If there was a war between China and America, who would win?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","4332697","If there was a war between China and America, who would win?","https://www.quora.com/If-there-was-a-war-between-China-and-America-who-would-win"
"94","2011-10-19T14:28:25.950Z","UXVlc3Rpb25AMDo0NzE5ODU=","{""sections"": [{""spans"": [{""text"": ""It\u2019s clear the Air Force is air combat and the US Navy is water combat. What is the difference between the US Army and the US Marines, functionally speaking?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","471985","It’s clear the Air Force is air combat and the US Navy is water combat. What is the difference between the US Army and the US Marines, functionally speaking?","https://www.quora.com/It%E2%80%99s-clear-the-Air-Force-is-air-combat-and-the-US-Navy-is-water-combat-What-is-the-difference-between-the-US-Army-and-the-US-Marines-functionally-speaking"
"667","2015-11-13T10:16:01.976Z","UXVlc3Rpb25AMDo1ODU1Mzcz","{""sections"": [{""spans"": [{""text"": ""Why are Americans so averse to socialism?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","5855373","Why are Americans so averse to socialism?","https://www.quora.com/Why-are-Americans-so-averse-to-socialism"
"118","2012-12-24T02:27:16.597Z","UXVlc3Rpb25AMDo4OTczNTg=","{""sections"": [{""spans"": [{""text"": ""What would realistically happen if the US government started seizing all privately owned assault rifles?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","897358","What would realistically happen if the US government started seizing all privately owned assault rifles?","https://www.quora.com/What-would-realistically-happen-if-the-US-government-started-seizing-all-privately-owned-assault-rifles"
"98","2016-08-23T21:58:13.635Z","UXVlc3Rpb25AMDo5ODYxMTYx","{""sections"": [{""spans"": [{""text"": ""Is there a difference in perception of black people in US and Canada?"", ""modifiers"": {}}], ""indent"": 0, ""quoted"": false, ""type"": ""plain"", ""is_rtl"": false}]}","9861161","Is there a difference in perception of black people in US and Canada?","https://www.quora.com/Is-there-a-difference-in-perception-of-black-people-in-US-and-Canada"
